vehicle_id,timestamp,t,x,y,delta_x,delta_y,front_vehicle,stop_line_token,stop_line_need_stop,x_new,y_new,PET_origin,PET_MPC
ego_vehicle,1535573589.898855,1535573590.0,423.7219394450076,1656.2114484442643,0.0,0.0,0,,,423.7219394450076,1656.2114484442643,12.391531697339984,12.391531697339493
ego_vehicle,1535573590.399298,1535573590.5,424.8234656205277,1658.456742575935,0.0,0.0,0,,,424.8065192706852,1658.4649772891662,12.341910534539986,9.915916954063444
ego_vehicle,1535573590.899199,1535573591.0,425.85706650437737,1660.6350106575337,0.0,0.0,0,,,426.1079334490779,1661.169042329598,11.711253431322648,8.618647188202297
ego_vehicle,1535573591.449917,1535573591.5,426.8737610607211,1662.8524416525436,0.0,0.0,0,,,427.5305837551982,1664.1250105535576,,
ego_vehicle,1535573591.950331,1535573592.0,427.7753969619141,1664.8533436267687,0.0,0.0,0,,,428.9228231878743,1667.0177913763848,,
ego_vehicle,1535573592.399895,1535573592.5,428.5790147545927,1666.6593039405427,0.0,0.0,0,,,430.2922544219642,1669.863181557973,,
ego_vehicle,1535573592.900362,1535573593.0,429.4570234338244,1668.596796369659,0.0,0.0,0,,,431.6445794744872,1672.673028690838,,
ego_vehicle,1535573593.448854,1535573593.5,430.4269867857654,1670.684498335046,0.0,0.0,0,,,432.9840748663644,1675.456218486317,11.159838501082216,7.434270657712489
ego_vehicle,1535573593.948173,1535573594.0,431.32925120683103,1672.5511548494442,0.0,0.0,0,,,434.1759214054013,1677.9326250087584,10.341487501707533,7.74014057023295
ego_vehicle,1535573594.448606,1535573594.5,432.2637723430623,1674.4749225292503,0.0,0.0,0,,,435.24462820154025,1680.1531730355823,9.36679289203311,8.039491820850733
ego_vehicle,1535573594.948483,1535573595.0,433.2365297735628,1676.502621037056,0.0,0.0,0,,,436.2080027241563,1682.1548627441316,9.092340479879041,8.342504375603609
ego_vehicle,1535573595.448354,1535573595.5,434.168600485908,1678.489895941245,0.0,0.0,0,,,437.07950599785335,1683.9656633133527,9.968306227878484,8.657763414012031
ego_vehicle,1535573595.898505,1535573596.0,434.9567126979628,1680.2118690005086,0.0,0.0,0,,,437.8697943491432,1685.607716349245,8.520866825621598,10.899247816795597
ego_vehicle,1535573596.448135,1535573596.5,435.79843811305614,1682.0522893102657,0.0,0.0,0,,,438.435197117724,1686.7825044264512,10.522214777483963,10.715800379097113
ego_vehicle,1535573596.948983,1535573597.0,436.492483134733,1683.5001318144157,0.0,0.0,0,,,439.009396284454,1687.975569569569,10.882756224921314,10.512981485148709
ego_vehicle,1535573597.448959,1535573597.5,437.17071162553225,1684.8101789266416,0.0,0.0,0,,,439.5658125741907,1689.1316856331437,11.444075294822746,10.588326397412525
ego_vehicle,1535573597.948847,1535573598.0,437.8008428032365,1685.9917273868325,0.0,0.0,0,,,440.0923230946093,1690.225663795762,11.9212097398462,10.820610140653109
ego_vehicle,1535573598.448718,1535573598.5,438.38365284508,1687.074880900137,0.0,0.0,0,,,440.58353310169775,1691.246294913611,10.878570046693472,11.167561188465042
ego_vehicle,1535573598.950622,1535573599.0,438.98974933183376,1688.215979652515,0.0,0.0,0,,,441.0378016928172,1692.1901695360082,10.78867784196767,11.606817922163877
ego_vehicle,1535573599.449028,1535573599.5,439.5610802288204,1689.3206709726226,0.0,0.0,0,,,441.4556099664111,1693.058287284367,10.437400515004683,12.12584165674141
ego_vehicle,1535573599.949474,1535573600.0,440.10674712036666,1690.4193687734005,0.0,0.0,0,,,441.8386025477077,1693.8540653441294,10.597135059351485,12.719931723552083
ego_vehicle,1535573600.449386,1535573600.5,440.6040198322637,1691.4550050057885,0.0,0.0,0,,,442.18810325214616,1694.5802543254465,11.369845480529351,13.410090272166114
ego_vehicle,1535573600.899439,1535573601.0,441.0321808158296,1692.379497549444,0.0,0.0,0,,,442.5060644177645,1695.2409107762817,10.032695151403527,14.197826707646428
ego_vehicle,1535573601.399336,1535573601.5,441.4863370319717,1693.3840289067198,0.0,0.0,0,,,442.7947421133646,1695.8407223332667,10.27706870569994,15.085669748548558
ego_vehicle,1535573601.898638,1535573602.0,441.90719165193696,1694.3143441627255,0.0,0.0,0,,,443.056398823789,1696.384389964218,10.039077442565413,16.073386128051776
ego_vehicle,1535573602.448299,1535573602.5,442.3302972775143,1695.214996838476,0.0,0.0,0,,,443.2939933566664,1696.878061449298,10.231330133103116,17.146062280672734
ego_vehicle,1535573602.948183,1535573603.0,442.7315587749324,1696.0511954534843,0.0,0.0,0,,,443.5097152549095,1697.3262861983285,8.249050116065009,18.358802405872314
ego_vehicle,1535573603.448049,1535573603.5,443.2103768982854,1697.0305233155862,0.0,0.0,0,,,443.7045187078012,1697.7310468160206,7.260310626085314,19.729741011429233
