vehicle_id,timestamp,t,x,y,delta_x,delta_y,front_vehicle,stop_line_token,stop_line_need_stop,x_new,y_new,PET_origin,PET_MPC
ego_vehicle,1535730594.896682,1535730595.0,1233.4862238706214,1366.8337902047424,0.0,0.0,0,,,1233.4862238706214,1366.8337902047424,7.274582340457758,7.274582340457469
ego_vehicle,1535730595.396558,1535730595.5,1232.658719261401,1367.2928186054962,0.0,0.0,0,,,1232.731126278597,1367.404139726964,11.998876036597503,8.13910344174818
ego_vehicle,1535730595.896427,1535730596.0,1232.160679970289,1367.575037845029,0.0,0.0,0,,,1232.0572055451726,1367.913173754332,19.257666086417792,8.729200583995164
ego_vehicle,1535730596.398694,1535730596.5,1231.848285552156,1367.7649317738355,0.0,0.0,0,,,1231.425147597102,1368.3905874721163,29.872629128660215,9.381839626002275
ego_vehicle,1535730596.898398,1535730597.0,1231.6287289209752,1367.8931623846038,0.0,0.0,0,,,1230.8076463430295,1368.8570060502595,45.55604704980195,9.833900297381135
ego_vehicle,1535730597.398819,1535730597.5,1231.4740292676029,1367.9852793424575,0.0,0.0,0,,,1230.1900678870388,1369.323482941497,27.89509312687932,10.15832235490638
ego_vehicle,1535730597.949567,1535730598.0,1231.2000928911616,1368.145117424383,0.0,0.0,0,,,1229.5646089445256,1369.795912217924,22.534696556211284,10.591663433189444
ego_vehicle,1535730598.448884,1535730598.5,1230.8300686952468,1368.35999192293,0.0,0.0,0,,,1228.9220833198597,1370.2812325088562,14.672517829381956,10.836781673635373
ego_vehicle,1535730598.94876,1535730599.0,1230.230405542697,1368.7239782033553,0.0,0.0,0,,,1228.2597636078874,1370.7815039112172,11.305549735618438,10.974057200227126
ego_vehicle,1535730599.44808,1535730599.5,1229.4375323916893,1369.2460037623991,0.0,0.0,0,,,1227.5780812531625,1371.296400541045,6.4668024720468535,8.383113337626709
ego_vehicle,1535730599.947967,1535730600.0,1228.4712226715656,1369.951191768445,0.0,0.0,0,,,1226.9723609276666,1371.7539206045385,5.826837710413625,9.29970194553619
ego_vehicle,1535730600.447847,1535730600.5,1227.4230816954494,1370.79323179131,0.0,0.0,0,,,1226.398971630205,1372.1870200016338,6.104456767357406,9.925523119419843
ego_vehicle,1535730600.947156,1535730601.0,1226.448817438914,1371.6347542821711,0.0,0.0,0,,,1225.834275888231,1372.613552876374,6.535086212988568,10.344705308381874
ego_vehicle,1535730601.44704,1535730601.5,1225.5348278220404,1372.4292695043168,0.0,0.0,0,,,1225.2655914065035,1373.0430985746705,6.604968507826921,10.511394145849826
ego_vehicle,1535730601.947481,1535730602.0,1224.631506775407,1373.2103832392668,0.0,0.0,0,,,1224.6889319231618,1373.4786680484478,6.937687365691244,10.631638246603503
ego_vehicle,1535730602.447348,1535730602.5,1223.7676671384256,1373.9460860000963,0.0,0.0,0,,,1224.102262699489,1373.9217982013688,6.9078873919715305,10.540698057360002
ego_vehicle,1535730602.947216,1535730603.0,1222.9182167953677,1374.6658324710509,0.0,0.0,0,,,1223.509178294,1374.3697739476577,7.762341775818285,10.45001923303347
ego_vehicle,1535730603.396795,1535730603.5,1222.1744060504511,1375.2801649232742,0.0,0.0,0,,,1222.9124026016093,1374.820537841787,7.126159392549101,10.350570077333291
ego_vehicle,1535730603.896118,1535730604.0,1221.3800920727313,1375.9326422111835,0.0,0.0,0,,,1222.3141994125222,1375.2723799701305,6.551345381835748,10.304862802413563
ego_vehicle,1535730604.446296,1535730604.5,1220.5227523473827,1376.611914264517,0.0,0.0,0,,,1221.715024950212,1375.7249557324103,7.744414876611179,10.297410525199357
ego_vehicle,1535730604.899199,1535730605.0,1219.803395441515,1377.1612759999582,0.0,0.0,0,,,1221.1143421297595,1376.1786708061577,6.7966182018885,10.01048878062572
ego_vehicle,1535730605.447723,1535730605.5,1219.014149666929,1377.7419343428414,0.0,0.0,0,,,1220.5183222336443,1376.628863823027,9.32330578960925,9.798214803693757
ego_vehicle,1535730605.948131,1535730606.0,1218.470429062966,1378.1419338122887,0.0,0.0,0,,,1219.9297397765165,1377.0734391027745,13.675647185058127,9.465275000429738
ego_vehicle,1535730606.398254,1535730606.5,1218.1213298791338,1378.3998991033782,0.0,0.0,0,,,1219.3531724896045,1377.50893893762,21.02854888725467,9.22136517892926
ego_vehicle,1535730606.898133,1535730607.0,1217.8996965363062,1378.5602550154251,0.0,0.0,0,,,1218.7896869025276,1377.9345577434044,87.81686158083627,8.9887368962607
ego_vehicle,1535730607.398003,1535730607.5,1217.850797736622,1378.6021159837526,0.0,0.0,0,,,1218.2396235058045,1378.3500383366766,335.3172257622074,8.721722129405611
ego_vehicle,1535730607.897879,1535730608.0,1217.8670790470806,1378.5980459680898,0.0,0.0,0,,,1217.703573248806,1378.7549343543506,1041.1062000637392,8.455233874332624
ego_vehicle,1535730608.398312,1535730608.5,1217.8718232928863,1378.6006636233114,0.0,0.0,0,,,1217.1816871397737,1379.1491317350396,1412.9653379266767,8.18676901584158
ego_vehicle,1535730608.898185,1535730609.0,1217.8741269552393,1378.6039310104873,0.0,0.0,0,,,1216.6738548959916,1379.53271377883,1700.1109149432268,7.913502547661599
ego_vehicle,1535730609.399014,1535730609.5,1217.8760217954425,1378.6066648169106,0.0,0.0,0,,,1216.179853649139,1379.9058488253395,2034.504669720545,7.63438156572335
ego_vehicle,1535730609.897391,1535730610.0,1217.8775964810557,1378.6089591022146,0.0,0.0,0,,,1215.6993782387278,1380.2687673721098,2395.7255408063156,7.338683021193687
ego_vehicle,1535730610.397837,1535730610.5,1217.878940408602,1378.6109028846154,0.0,0.0,0,,,1215.2321463997382,1380.6216826229982,2838.1215574203584,7.035657195540412
ego_vehicle,1535730610.897679,1535730611.0,1217.8800897086498,1378.6125333178502,0.0,0.0,0,,,1214.7778413079734,1380.9648338855209,3322.1641668617112,6.724780421601753
ego_vehicle,1535730611.397587,1535730611.5,1217.8810651220138,1378.6139307210356,0.0,0.0,0,,,1214.3361317225183,1381.2984713566054,3884.966840901621,6.405600952034589
ego_vehicle,1535730611.897458,1535730612.0,1217.881884569142,1378.6151357967078,0.0,0.0,0,,,1213.906672414696,1381.6228481355065,4167.062379716167,6.0805701704470865
ego_vehicle,1535730612.447072,1535730612.5,1217.882634488436,1378.6162687265444,0.0,0.0,0,,,1213.489316790398,1381.9380902756338,4553.267576951655,5.742901233154416
ego_vehicle,1535730613.046491,1535730613.0,1217.8833331777928,1378.6172972631816,0.0,0.0,0,,,1213.0834451530172,1382.2446581907066,7962.796855402683,5.396935755230385
ego_vehicle,1535730613.446288,1535730613.5,1217.8837678495534,1378.6178599215689,0.0,0.0,0,,,1212.6887711320592,1382.5427681855792,7324.328640113549,5.042455163960513
ego_vehicle,1535730613.946699,1535730614.0,1217.8842043826205,1378.618497843418,0.0,0.0,0,,,1212.3050020151454,1382.8326413553352,,
0ecc7728968a4b37ba82150a406b54e2,1535730594.896682,1535730595.0,1215.861,1363.766,14.028713141195963,11.098259935921714,0,,,,,7.274582340457758,7.274582340457469
0ecc7728968a4b37ba82150a406b54e2,1535730595.396558,1535730595.5,1219.456,1362.25,9.187559566977107,10.735703681197284,0,,,,,11.998876036597503,8.13910344174818
0ecc7728968a4b37ba82150a406b54e2,1535730595.896427,1535730596.0,1223.182,1360.558,4.524398376232834,10.455832861142376,0,,,,,19.257666086417792,8.729200583995164
0ecc7728968a4b37ba82150a406b54e2,1535730596.398694,1535730596.5,1227.027,1358.702,-0.1123883403240926,10.262367800717762,0,,,,,29.872629128660215,9.381839626002275
0ecc7728968a4b37ba82150a406b54e2,1535730596.898398,1535730597.0,1231.114,1356.721,-4.899954792969725,10.051308683795058,0,,,,,45.55604704980195,9.833900297381135
0ecc7728968a4b37ba82150a406b54e2,1535730597.398819,1535730597.5,1234.83,1354.925,-9.205955695712182,9.85184630357961,0,,,,,27.89509312687932,10.15832235490638
0ecc7728968a4b37ba82150a406b54e2,1535730597.949567,1535730598.0,1238.989,1352.754,-14.27271010919574,9.68649095166002,0,,,,,22.534696556211284,10.591663433189444
0ecc7728968a4b37ba82150a406b54e2,1535730598.448884,1535730598.5,1242.759,1350.786,-19.10174943947866,9.28772733787974,0,,,,,14.672517829381956,10.836781673635373
0ecc7728968a4b37ba82150a406b54e2,1535730598.94876,1535730599.0,1246.649,1348.755,-24.454525848644547,8.384274054112046,0,,,,,11.305549735618438,10.974057200227126
0ecc7728968a4b37ba82150a406b54e2,1535730599.44808,1535730599.5,1250.533,1346.727,-30.13171411956792,6.644352452571054,0,,,,,6.4668024720468535,8.383113337626709
0ecc7728968a4b37ba82150a406b54e2,1535730599.947967,1535730600.0,1254.423,1344.696,-35.95424606250597,4.310502986752024,0,,,,,5.826837710413625,9.29970194553619
0ecc7728968a4b37ba82150a406b54e2,1535730600.447847,1535730600.5,1258.312,1342.665,-41.73418357043011,1.8922477504210955,0,,,,,6.104456767357406,9.925523119419843
